"filename", "language", "XML", "PostCSS", "Java", "Shell Script", "YAML", "PowerShell", "Markdown", "Batch", "C++", "Clojure", "CMake", "C", "Perl", "Ini", "Ruby", "Lua", "Python", "JSON", "Go", "Properties", "comment", "blank", "total"
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/board.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 49, 197
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/boardparameters.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 139
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/boardparameters.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 33, 153
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bogowinplayer.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 46, 231
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bogowinplayer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 85
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/catchall.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 101
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/catchall.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 40
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/clock.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 47
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/clock.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 48
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/clojure/wordmonger/gridquiz.clj", "Clojure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 243
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/clojure/wordmonger/listeners.clj", "Clojure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/clojure/wordmonger/macros.clj", "Clojure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/clojure/wordmonger/menu.clj", "Clojure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/clojure/wordmonger/styled-text.clj", "Clojure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
